"","X","loc","Number","Longitude","Latitude","hs1985","hs1986","hs1987","hs1988","hs1989","hs1990","hs1991","hs1992","hs1993","hs1994","hs1995","hs1996","hs1997","hs1998","hs1999","hs2000","hs2001","hs2002","hs2003","hs2004","hs2005","hs2006","hs2007","hs2008","hs2009","hs2010","hs2011","hs2012","hs2013","hs2014","hs2015","hs2016","hs2017","hs2018","hs2019","hs.means","hs.freqs"
"185",185,"625_18.31806_-65.32528",625,-65.32528,18.31806,0.37016666249534,0.249523114982318,1.77823854583417,0.720015405817885,0.529634222567487,1.05112555167074,0.641276809689297,0.692775860253436,0.498097677433176,0.826073817532301,0.97707285356481,0.240111108479239,0.808556487135192,0.938579617096174,1.28989656827817,1.3073418591876,1.09706513992703,0.908508638933759,1.1699521278822,1.03090438508517,1.82261687518605,1.53139561459547,1.21846078603846,1.05561393510563,1.09013316169226,1.75829410320304,0.888619753224451,1.23723951851884,1.08995984062591,0.998556482888361,1.26578831213282,1.32612936327826,1.11843765540693,0.632839129471938,1.37856418535027,1.01535900487326,19
"186",186,"625_18.31917_-65.25194",625,-65.25194,18.31917,0.323253942467574,0.359916149588546,1.8250032248118,0.781319410730282,0.575631408457259,1.09039079865218,0.681018963522171,0.707572458214488,0.530256096240284,0.743049133873801,0.994612420348172,0.222960026466927,0.823055663293126,1.00534275727514,1.32922485544849,1.30144758282878,1.131595800289,0.916944297814843,1.16418252884117,1.0544601832242,1.83218487565693,1.5499999653548,1.25805891917385,1.10281832434444,1.12102423035236,1.7846124026903,0.913446484297046,1.20607227172939,1.09592531507017,1.00538753494834,1.27811550427243,1.32475937209001,1.12946219260904,0.631165923757669,1.39053775106457,1.03385167913713,21
"187",187,"625_18.34639_-67.26333",625,-67.26333,18.34639,0.811203494111775,0.477786371079064,1.23066214760456,0.942834712245821,0.866979214429878,0.765492968460083,0.327948272442389,0.40438616741066,0.562334443652845,0.585451912450552,0.886720612851644,0.316841463569856,0.921065728499604,0.983279345350599,1.07917590275235,0.717003352639723,0.827124188158752,0.905710506429194,0.90179309893377,0.629717249930119,1.39700333744054,1.36601736699276,0.668327703951715,1.05983807829659,0.825734643074418,1.21873126562426,0.728351837467696,0.863400186010528,0.916841450158811,0.815613805320216,1.11257610731483,0.989014006753445,0.956558713276458,0.395331078719663,1.15545189971006,0.846065789517578,8
"188",188,"625_18.37556_-65.5675",625,-65.5675,18.37556,0.42990474239747,0.204076650220139,1.50450130053123,0.555699208145677,0.35011205450032,0.833000870820618,0.668421106678917,0.60277675131466,0.362950438329493,0.805553511570016,0.928516348858746,0.176225899592191,0.703723690663367,1.00542020970676,1.18164610929895,1.09083927563438,1.07020728639835,0.821500426357854,1.14124266589414,0.835872883537605,1.74431079918425,1.48234529668356,0.999002645989468,0.879450897965396,1.09162929697846,1.3422276524093,0.880224104977326,1.04427718616618,1.06106898603187,0.933224993232304,1.1833370499678,1.41720405434679,1.02097373893465,0.649663798501079,1.36009521759291,0.924606489983207,16
"189",189,"625_18.38139_-65.58417",625,-65.58417,18.38139,0.423455602469763,0.21701306277822,1.49313442552096,0.535633149551425,0.351043714717483,0.828166426321923,0.666654027804511,0.591708856799728,0.359999991953373,0.789152727695096,0.928400763863298,0.163388345203829,0.700334137752104,1.00895625488415,1.18080935638899,1.0725984922782,1.0746239956206,0.81816642654544,1.13377673963247,0.821387698626386,1.73927739159982,1.46523171228859,0.980597862464568,0.865944454191893,1.086480391905,1.32178910392623,0.882556104964751,1.03377674186764,1.05145495656287,0.9288889935949,1.17833349519797,1.36768599540096,1.0097082155867,0.640899472918097,1.36287724726836,0.916397323889894,16
"190",190,"625_18.46222_-65.99639",625,-65.99639,18.46222,0.389165668912387,0.287830879534369,1.38407149843664,0.385722439007249,0.225722442583528,0.959165656171894,0.508888946502948,0.449982263419713,0.403908237163193,0.693184221277209,0.943425482372498,0.0848703968203347,0.606833476187529,0.923812515513217,1.32562983155216,0.737444046136708,1.33722028321013,0.826350728549391,1.04537084460542,0.671998319704132,1.5317215807544,1.28549866937515,0.944518797948158,0.935498677198263,1.16064599997089,1.36151556156067,0.873425483937119,0.946609719072409,1.05635072340849,1.01488810255522,0.992314439157247,1.07233216389111,0.87088727313612,0.540852036822496,1.32316648067361,0.860023539632058,12
"191",191,"625_18.46806_-66.09139",625,-66.09139,18.46806,0.401434701744537,0.254662363043039,1.41614694150809,0.366722440076282,0.226555098389764,0.954879585920415,0.475812630339513,0.429545086749712,0.415598513508923,0.696100184245407,0.960046751898261,0.0728694198058461,0.618421157053109,0.920669001247131,1.37564526540718,0.72954508004419,1.3150704696333,0.812367726270586,1.03811036242992,0.727989797899127,1.54282261359285,1.28614694441381,0.948157137797506,0.884615575605508,1.21081243518483,1.40382597071204,0.889377731652149,0.960046751898261,1.06282262432169,0.994424681387307,0.986146951119335,1.07004674943957,0.891889594431222,0.560263999362553,1.31282261873375,0.863211855910477,11
"192",192,"625_18.49083_-66.41444",625,-66.41444,18.49083,0.474888479420564,0.124776698542944,1.40755793540048,0.462492011354697,0.433662638913997,0.760390006150012,0.451053602170777,0.411722418115529,0.510496574479719,0.886599888141436,1.06094179983549,0.132503028125428,0.761053595241737,0.971605390938866,1.3706687844288,0.730668798733911,1.18950338752232,0.792112432759203,0.932999038646402,0.571828419804281,1.59211241487781,1.33583550968535,0.876332105846263,0.910774799975628,1.14739093799931,1.34967038715866,0.847385718745876,0.990835796135076,0.982112428512372,0.868271769838543,1.22415920713523,1.13894636228995,0.993166040517915,0.451331836607383,1.22527848579409,0.867746535138459,11
"193",193,"625_18.51611_-67.09944",625,-67.09944,18.51611,0.664666173551503,0.517550874311252,1.07575649563087,0.797325957837002,0.642237064811709,0.708684742670922,0.400647609349467,0.429553723696281,0.646484098780015,0.584207033380428,0.883109587953217,0.324662627412041,0.986681889039062,1.00201570028837,1.239818603431,0.78046267826391,1.0429282155241,0.958684737082987,1.0775779741514,0.588684745353131,1.44999996758997,1.5366818767456,0.779593703497038,0.987547310066879,0.996037824264435,1.32868472881284,0.960687584456359,0.894666168410602,1.03466616528136,0.853149576247636,1.14003640840383,1.13557512543692,0.994481243583533,0.414706166763305,1.18485108452049,0.886945870474271,12
"194",194,"625_23.76139_-76.0875",625,-76.0875,23.76139,0.86659772184284,0.791804029613791,1.58908415667887,0.393623183060085,0.888874769792335,1.03772086406554,0.828195934176387,0.399762458350812,1.32906643908059,0.297009223005118,1.16928887813143,0.513166217011707,0.915443818351218,1.47749841875621,1.31566418059296,0.699303985870679,0.819982820145522,1.22746822987629,0.490917299237953,0.849745665407564,1.43384240722936,0.856122094765697,1.27954150561516,1.28630907380955,0.829541515673444,1.37017280132405,1.18770463971149,0.785631371795728,0.777707275051503,0.777735967110923,1.46310318066603,1.10840120186641,0.874703469585157,0.699067393686951,1.23196025208259,0.967478926943484,15
"195",195,"638_-21.40041_55.719157",638,55.719157,-21.40041,0.79625103271017,0.741575122243495,1.66799029721542,1.55567612087865,1.35338147896723,0.612579957877808,1.70641515753756,3.36157506368193,1.18701384100134,0.989999977871776,1.46584485684679,1.46741999563057,0.544265149837609,2.03225545107634,0.571145188158896,0.752145428075174,0.991168955767841,0.45059407299359,1.28484002814151,1.85274407532913,1.73143014315547,0.606942178769317,1.46875311869411,0.896251030474996,1.96247828015352,1.04577319103849,1.3810910764979,0.981333101158837,1.08173925981138,1.3579424059451,1.37708711851827,1.70190797990978,1.67032825300755,1.61026116794162,1.70625101237009,1.31327001626541,23
"196",196,"638_-21.80667_35.50417",638,35.50417,-21.80667,1.65617257315523,1.84420338147498,1.99436710072991,1.67405236682448,0.706164632686973,1.24983850827398,1.3489196414557,1.24733182419292,0.85210937374179,1.66704855274996,0.9966941611502,1.08814177332914,1.32695615735037,1.06183692013563,0.817644908659981,0.765391674951167,0.757331835145277,0.610831190404361,1.66516683314216,1.16620180428898,1.58647424381354,1.41655886399843,0.784671648309736,0.866834369363279,1.46492341616304,1.0835549166887,1.65845139138475,1.02213859012339,0.89680514851133,1.14714399390089,1.03200123603305,1.59642091348911,1.18083609520718,0.672863734402776,0.963724152141091,1.19628022649638,23
"197",197,"638_-26.03167_32.87694",638,32.87694,-26.03167,1.34971504048907,1.46866040847087,1.56997831777257,1.79243494005783,1.31623090216427,1.56410507758652,1.52723926433892,1.55704685926723,1.09473215004761,1.08645824976692,1.74714126407853,1.10521730407864,0.319891674776091,1.1696958995882,1.43650997481935,1.2329524602836,1.11972051603805,0.744255855671779,1.14851130549269,1.11435931315272,2.01090000387017,1.61055849827899,1.7724042366767,1.09521183389408,0.984405578525916,1.17598738610464,1.30501583851419,0.827058199990862,1.11807179628835,1.06478811782616,1.2913389117505,1.40827810322071,1.72508859104939,0.996385489855643,1.16773575104696,1.28623100328099,30
"198",198,"638_-27.07889_32.85222",638,32.85222,-27.07889,1.31409497177202,1.12417578126758,0.660383158477064,1.643771743401,1.8261696802079,1.39891315806246,1.27717845470598,1.38034273975944,0.626331317527455,0.440224309705246,1.42266263125511,1.24320741900511,0.415948148992107,0.973207425040079,0.837218867165118,0.879495599228152,0.655907741003322,0.545181799627954,0.911008741864546,1.22995956988299,1.47054475086962,1.46266263036104,1.1555649592226,1.03876965181781,1.09459660098345,1.19953599469996,1.30455619366521,0.920504360538713,1.13135150755201,1.08046395433807,0.850887535332548,1.67586731558018,1.34721885576573,0.540342758534905,0.666795295111333,1.07842987492354,21
"199",199,"638_-27.19817_32.80736",638,32.80736,-27.19817,1.16977786814678,0.876612214032991,0.693528207018483,1.68477326356857,1.91546897882559,1.37782787824257,1.22835702271698,1.46258096041518,0.638997229877002,0.495877912701754,1.37588707916634,1.10630517347212,0.326889858453551,0.908412556294959,0.783472678581406,0.996164719787103,0.616416237275315,0.388421754051982,0.743835241320866,1.1838352314861,1.42352819070171,1.38935977495859,1.14069569491693,0.989999977871776,1.01389076171132,1.20999997295439,1.35358371869175,0.836889847054163,0.98672326442514,1.07052911720529,0.789359788369631,1.64988891026879,1.25283247410359,0.666164727163178,0.657167483204579,1.04011587911533,18
"200",200,"638_-27.291519_32.772361",638,32.772361,-27.291519,1.11678687667544,0.743213081750318,0.676606534057878,1.60660651327076,1.93357376005641,1.35678687131102,1.16981962139613,1.50357376966766,0.663573788443118,0.503393439567067,1.39357377212635,1.07339342682657,0.256426190993279,0.906786881369308,0.739819631007381,1.04339342749713,0.586606536069535,0.356606541210435,0.820541039028563,1.04267201768781,1.40660651774111,1.36999996937811,1.1967868748873,0.966606527575873,0.959819626089998,1.16981962139613,1.40678687019344,0.786606531599186,0.859639275872842,1.05660652556422,0.746606532493256,1.6132130623043,1.20339342392085,0.720180336359076,0.683393435543753,1.01828053859805,18
"201",201,"638_-27.52472_32.68833",638,32.68833,-27.52472,1.27227440335512,0.85039475715922,0.695078107527498,1.44866041563094,1.78415968463279,1.28379444902178,0.858206038776563,1.68290770038339,0.80785569657819,0.562427235676447,1.34870142103603,1.21503709273468,0.165357652578117,0.72142311998617,0.685286830843446,1.05792279385915,0.443522701148778,0.357416220065494,1.08242722405354,0.837598832730101,1.30016769086525,1.26526071818045,1.2499850685894,0.914836142903505,0.909888166378237,1.05807931755361,1.39285956678029,0.802706763516224,0.677278299932272,1.00992916731298,0.705219727527512,1.61992915367841,1.33838088488544,0.727926508478094,0.757926507807542,0.996880744633333,17
"202",202,"638_-27.7325_32.64194",638,32.64194,-27.7325,1.53582635509524,0.920671513883825,0.920767620154443,1.54271498010711,1.56713861074496,1.47549091506418,0.865275443800797,1.9345065496164,0.743526595881371,0.580266969326625,1.35611030309802,1.35920659742689,0.171500090229331,0.707163131874159,0.759267529701594,1.08789557669158,0.467767442154472,0.406104013664298,1.12188765946313,0.753320532230872,1.27375083870075,1.34387144531345,1.29237135240191,0.829999981448055,0.979903871824675,0.998983580357705,1.29665492004136,0.93360447218703,0.748844752050192,0.996491590944727,0.679879376623495,1.6012833438184,1.31604307446056,0.700170860373798,0.858371738353187,1.03218953226025,15
"203",203,"638_-27.9125_32.59889",638,32.59889,-27.9125,1.28802723401697,0.913888874042615,0.938250030980234,1.65386141539529,1.58727802743503,1.68405600437246,0.916055822146922,1.89050006246253,0.758250035003548,0.572584133220693,1.25594432951175,1.3516944739965,0.217166753952333,0.606944713480395,0.788472444780453,0.951833031387117,0.497055641350967,0.362721928979078,1.12358335428915,0.827388772072529,1.29044441336847,1.32499978103759,1.24891649800817,0.787416412835338,0.955222199755195,0.979027610386018,1.22597215098204,1.04119437621822,0.74022201521447,0.863693906819783,0.637277669976482,1.40324945254763,1.37183340069208,0.431943968421903,0.927277663494477,1.01183567436098,15
"204",204,"647_7.0111_134.21833",647,134.21833,7.0111,1.46684888908989,1.3903710708264,1.33063861771928,1.29689483380457,0.983151056148338,0.709999984130263,0.657109853578137,1.31588508401511,1.33577492805609,1.09411486211719,0.952994960392024,1.29866506061987,0.64754517029409,1.85299494027546,0.976256193510025,1.21630212906048,0.983476217128784,0.864485969153414,1.04124171163438,0.952238264651567,0.731770210498531,0.785774940349544,0.755774941020096,1.20037107507323,0.948183811035667,1.57374374949303,0.927487548606934,1.07930371298435,1.09432986758565,1.60962355656285,1.12962887284721,1.35089296448713,1.5492643607326,1.66406890846182,1.20492127804626,1.14206084554258,21
"205",205,"647_7.0556_134.3181",647,134.3181,7.0556,1.53032331245259,1.39915484787178,1.30775992290714,1.26829571396398,0.973879954301013,0.735584217314737,0.63834604154702,1.37032331602887,1.34611999384295,1.08387995184232,0.974170743269951,1.33723814805156,0.713099168755862,1.86974094103067,1.0142033000577,1.19691480453005,1.02947820279267,0.87528889949022,1.18980154586715,1.07427136803766,0.796702369958727,0.80084510295439,0.803926531760362,1.20334415899734,0.953344164585278,1.53636499078995,0.952499043749494,1.04972694338136,1.12558420859756,1.62727443909325,1.11386593519403,1.32083107535375,1.58360316767525,1.7131176881082,1.248083270899,1.16448535671582,24
"206",206,"647_7.0796_134.26157",647,134.26157,7.0796,1.52671339483963,1.39360690350893,1.30151965531092,1.26151965620499,0.972865306219127,0.7425128532096,0.6669666521777,1.36982592854207,1.35495254793513,1.08219248199437,0.985199758431117,1.32134561402784,0.72074596706261,1.8992322922091,1.00865871037094,1.18127245576728,1.02226564472527,0.857811851121587,1.16999831443707,1.13484563751653,0.776466209377592,0.813359714247092,0.784952560675622,1.19975277095207,0.956293823929627,1.53915913886593,0.939999978989363,1.08813386900772,1.13763946343845,1.66870745777493,1.12930109433141,1.35435892344859,1.55915310252917,1.72385847483703,1.2325389009023,1.16793506025482,24
"207",207,"647_7.1113_134.36692",647,134.36692,7.1113,1.56060615592997,1.39161688025548,1.27709683457522,1.2275398654957,1.01580625105385,0.764077001348738,0.629370768254093,1.39452001707004,1.36452001774059,1.07044300588653,0.996136937335139,1.33999997004867,0.750656991062034,1.88618773446924,1.02726000115894,1.15983681307619,1.05681697068549,0.911780051980112,1.21843387843362,1.12579553868081,0.815643094528405,0.7950877212039,0.808383070570684,1.19850772277342,0.934356866356046,1.53339694944644,0.934356866356046,1.0309876706378,1.13005079176968,1.60602457973193,1.0554184012267,1.29333542786936,1.54939377455611,1.6952631790344,1.20077368881506,1.16427089969761,25
"208",208,"647_7.1633_134.41277",647,134.41277,7.1633,1.60230052972097,1.39187430917468,1.24900117544693,1.20291252020247,1.08694108247896,0.80240748356787,0.624428173967862,1.41906869744507,1.37776692946877,1.05655426807693,1.02662179454542,1.35521308233347,0.777194371506586,1.90730128221462,1.06042620154731,1.13655426628879,1.07708742883556,0.944854392055461,1.23896176550288,1.10396404645317,0.829427410074822,0.80119481502347,0.828961774667095,1.20462267867346,0.924214295331328,1.54208817775293,0.968030500722397,1.02630250527077,1.10921505050719,1.57342935612032,0.990449296261834,1.26364323498037,1.50341152204541,1.67228421113868,1.16916384038582,1.16708207056542,25
"209",209,"647_7.2523_134.22093",647,134.22093,7.2523,1.60047507035633,1.42545999273672,1.27081488196541,1.21490991555001,1.04512019699738,0.835935112043365,0.732104910506591,1.42840031039508,1.4242001393278,1.0281900416882,1.07556513938362,1.36047507572075,0.818845267086438,1.98582994751508,1.04929020500233,1.09361990176098,1.08047508197923,0.926400533571375,1.15180022700555,1.35994541877766,0.845935111819848,0.829999981448054,0.853289785471834,1.17955503056815,0.991184855519228,1.58630506257489,1.09651535117481,1.19675001434886,1.19040010375908,1.83619991816317,1.23911008617025,1.41328009037541,1.61375519202418,1.71493038485701,1.14748026747766,1.21835853157492,27
"210",210,"647_7.2619_134.54426",647,134.54426,7.2619,1.66022209953571,1.38161096906493,1.21701532249045,1.15362892500645,1.24278434659893,0.887322267161152,0.585139924061611,1.4116957690494,1.35330677030084,1.01362892813569,1.07738000054948,1.38669316845539,0.789999982342124,1.91068678247322,1.11123108722948,1.08624890188171,1.10939795067954,0.930364654142663,1.25078681082103,0.910522405820515,0.83417321903387,0.812942107440993,0.82453789418717,1.23235528648388,0.941917916194321,1.50705784070297,1.04855337562479,1.06508217569762,1.02844671470253,1.45945568049159,0.948388978855514,1.20022210981751,1.5205069305113,1.6174800020752,1.23316423469286,1.16411290092321,25
"211",211,"647_7.2874_134.50295",647,134.50295,7.2874,1.6657969826182,1.38772787639942,1.20772788042273,1.15083694469387,1.21786115307794,0.876138205284998,0.603232723366243,1.42495566043035,1.36882179397081,1.01276783534585,1.08441088804471,1.38138607669209,0.794410894526714,1.92882178145384,1.10999997518957,1.07587689693479,1.11109389231392,0.962940524906475,1.2494508349212,0.957816316170758,0.823024786318663,0.799999982118606,0.842395747603447,1.18592590907188,0.957984832736648,1.53819275190283,1.06038059688038,1.06496002563086,1.05873754261691,1.49231147479187,0.959078749861005,1.22012364657813,1.49647503928196,1.6086138564762,1.20428721151525,1.16813049400426,25
"212",212,"647_7.307_134.23141",647,134.23141,7.307,1.62280001329513,1.42871887850707,1.27511890672406,1.20231885878373,1.08176222928919,0.869200054923167,0.749417953207069,1.44978207198828,1.43639999267773,1.00208099280902,1.10280002491803,1.38838014282608,0.837219906562957,1.99558007968656,1.06721990142206,1.06126109099373,1.09593881122156,0.943843247579194,1.16848262538079,1.41349907748981,0.878380154225463,0.841518941199543,0.867219905892405,1.18686118732142,0.993837823452604,1.63804140066308,1.15258212819875,1.21301791806103,1.20639999781863,1.82673872053561,1.22197851025431,1.40488103337327,1.61488102867941,1.69080531086538,1.15604128751778,1.23100029166697,27
"213",213,"647_7.3623_134.61971",647,134.61971,7.3623,1.66411984142926,1.34438880985264,1.25015315965849,1.12586987669046,1.25629202265373,0.971474327726337,0.555600928160135,1.35534888103976,1.28798769921708,0.94946876873712,1.08200202829037,1.40227098240863,0.782270996266713,1.88465775905352,1.10332990216561,1.0042797562925,1.10253995038498,0.849315583374122,1.17094982574018,0.872791984764864,0.83402101834039,0.820153169269744,0.848672106678748,1.20952310888302,0.925178771020998,1.47623767177899,1.07375205170515,1.0818488406922,0.957987706593159,1.43824994462223,0.934388819016851,1.23867209796157,1.50629201706579,1.59656097632496,1.23402100939969,1.14830492552171,23
"214",214,"647_7.4183_134.34557",647,134.34557,7.4183,1.65767499696857,1.41023765622139,1.24722685817677,1.12647955747756,1.16688617664787,0.904546916158807,0.697660718053268,1.47346874803355,1.42533573580896,0.952483768537696,1.13810885617452,1.42320692972712,0.830237669185395,1.93703068290836,1.09846384075861,1.00267992726581,1.1227730888496,0.949276807071098,1.13484606644331,1.40651015173875,0.876675722911194,0.838897694153101,0.913561924816529,1.18435075005462,0.994901897837166,1.67399575541225,1.17837067470446,1.13913537518492,1.21043382053744,1.73057833238587,1.18647955613645,1.35102648883555,1.62458842795719,1.66315219215635,1.14112639327712,1.22321171881621,26
"215",215,"647_7.4297_134.64202",647,134.64202,7.4297,1.67093998785152,1.32627698484936,1.25648624673,1.11627698954323,1.21251688659234,1.0233295407823,0.559680088757702,1.31460619503104,1.2672170113694,0.905336969058167,1.07062010253724,1.40905994330512,0.807783295985421,1.87432339908163,1.07936017840947,0.971560129951343,1.09968007668776,0.812893580548294,1.13968007579369,0.951843621300171,0.811842916960054,0.813403068592587,0.887163167743676,1.16178612284701,0.906276994237095,1.46689710817372,1.06024635191605,1.09218025372274,0.929680080487558,1.44742626766209,0.942180257075501,1.24340305898134,1.48804639322163,1.64332952692422,1.22308316070305,1.1424690295261,23
"216",216,"647_7.5307_134.4011",647,134.4011,7.5307,1.6809332221005,1.39646594205461,1.20728174511487,1.11979320910044,1.18402908312385,0.948482331240855,0.663747730531862,1.29576753760754,1.41304586505649,0.902344027744315,1.14109004676101,1.43054500415801,0.843263245185056,1.87870311987113,1.09999997541308,1.00521906593923,1.13516910975847,0.851204003344874,1.08710724289771,1.52905252457775,0.812450889071504,0.824185903761048,0.887281752267427,1.16418589616146,1.0115282264722,1.64374770862716,1.06065187174368,1.17282506100352,1.19021369203249,1.65624856885509,1.11771992393199,1.3077698729602,1.6081580897851,1.67596376216384,1.09973630350698,1.20131175868358,27
"217",217,"647_7.561_134.46864",647,134.46864,7.561,1.68908346230528,1.3797458189065,1.16814574670029,1.11315636158345,1.16687283467827,0.998137730584022,0.616618696723632,1.20133137964731,1.37570217981604,0.888399903206873,1.12254579901009,1.42127288028255,0.879410645288251,1.87559990678651,1.09371644984901,1.00127288967028,1.12162929908982,0.820029228895262,1.04279995104632,1.47987061862362,0.768502167742734,0.801629306242373,0.841862228288773,1.14407286083317,1.01999997720122,1.59033514925485,1.03254580102175,1.17811649925308,1.11135392175761,1.58488793705555,1.0944292740525,1.31781055855341,1.61432700057595,1.66701885276232,1.1365376505547,1.18167917050981,27
"218",218,"647_7.586_134.64929",647,134.64929,7.586,1.69401142125822,1.31141725139245,1.23886851815571,1.10022291938283,1.083685725139,1.08919423126225,0.549154360123517,1.25095392577678,1.26944017057537,0.850965786769758,1.07915434827709,1.39401142796374,0.923880112968952,1.87514287136304,1.04808577739487,0.99621146258534,1.0880857765008,0.826994211392805,1.14756585733045,1.18277165239605,0.7718512993496,0.821068553224344,0.966382671964679,1.08802289392545,0.91135437775779,1.45514288075077,1.14405131676036,1.16812565792134,0.9108973425039,1.49429725227367,0.977954453459386,1.31139425202577,1.48982875798712,1.61152557082036,1.22326856996455,1.15271381881995,24
"219",219,"647_7.6678_134.6497",647,134.6497,7.6678,1.68566780739378,1.31941058142338,1.23493905911843,1.08721207861247,1.03444172541291,1.11337726128601,0.536500875279276,1.21828657000403,1.26518271155655,0.813608688149307,1.07506088924905,1.38577209794666,0.972059117009304,1.87072871653588,1.02722962266056,1.00433213248003,1.07578964758268,0.826257215688601,1.16784878426152,1.18601575552568,0.783984200441392,0.833499094098838,0.941925058174619,1.06721207905951,0.919288763809744,1.44650085493919,1.1683163467795,1.19699819870299,0.95146972838402,1.4816660512814,1.02640881343047,1.33904510131334,1.53075849979336,1.59977385383553,1.24339480108727,1.15514179378021,26
"220",220,"647_7.7224_134.56752",647,134.56752,7.7224,1.68947998842989,1.38203168247756,1.20806092200999,1.08059778519472,1.04560849794747,1.09648617624207,0.542629510587624,1.13291596457894,1.31314946717244,0.802536842397604,1.11105474962052,1.39157471715769,1.00508192794462,1.84858088150054,1.05157472475728,1.00963567470696,1.09157472386321,0.778138767160181,1.14117416924732,1.26847152230447,0.756641854919541,0.837540956484477,0.855494415874848,1.08307163677441,0.923669449685285,1.49404856650221,1.0645322991286,1.17999997362494,1.0230086294162,1.49463154899718,1.05903786425477,1.27768179088796,1.55359160006475,1.56957925059193,1.20215110679823,1.15328684683733,28
"221",221,"647_7.8018_134.508",647,134.508,7.8018,1.67646283406776,1.42216181930909,1.19162013441456,1.06999997608364,1.04301978917532,1.0939182038382,0.563739852812104,1.1671828983751,1.32680179497853,0.793400894583539,1.1321618257911,1.37157798365863,1.04339919667089,1.79443719647689,1.0568018010135,0.999999977648258,1.10229804260155,0.782161833614206,1.05285919873666,1.23281874030544,0.748760922043343,0.85072003390897,0.866080060027669,1.08680180034295,0.945943842099629,1.54250076971455,1.03033893006537,1.17646284524363,1.0739847250931,1.44058549690625,1.0703389291713,1.25085624110817,1.55157797963532,1.60335872974601,1.12227536040399,1.15078316170472,27
"222",222,"647_7.815_134.66043",647,134.66043,7.815,1.66199993634461,1.34582979662097,1.22850205773898,1.04833183545512,0.954161664262603,1.16492334851405,0.544583042291764,1.13800000107051,1.25582979863263,0.771999956237662,1.08291488914627,1.35399991672215,1.07400005551461,1.86617010507844,0.988412753046834,0.983416950061569,1.10566806338564,0.812340275423961,1.15817009439668,1.12024249728244,0.794591391877277,0.859999980777502,0.838582888805299,1.04491486348885,0.939999978989363,1.47083399072998,1.12109336375035,1.17966800871802,0.980161716695045,1.39991901382445,1.05999997630715,1.35975731475127,1.5527531400412,1.54883401549334,1.28367644108727,1.14555094635897,24
"223",223,"647_7.8602_134.50802",647,134.50802,7.8602,1.66396541313717,1.42453663678971,1.19320614869462,1.0488798965754,1.01567372195276,1.11024617720902,0.576090994423165,1.18043691259285,1.31975376847624,0.786356868081022,1.13679379922582,1.34423129864145,1.08772314335023,1.78037776126486,1.04736233923689,0.988311359917086,1.11704000169231,0.791442398277357,1.04276921307947,1.16115672640307,0.748748304249413,0.86943144255457,0.898728624564386,1.07736233856634,0.970873856254628,1.557230728806,1.0263568627166,1.16874829486168,1.08019071280857,1.39781894671396,1.09239409119963,1.27967763540981,1.5499999653548,1.58836780413428,1.09189533402607,1.14897655774975,27
"224",224,"647_7.8788_134.68135",647,134.68135,7.8788,1.63923993663694,1.33670177038559,1.22999997250736,1.01838346982505,0.915941753067118,1.19456725954294,0.569683835414804,1.13939446078302,1.2561927124015,0.758067323791802,1.067970862899,1.32771989015357,1.10354914201013,1.85974899149179,0.956701778879252,0.969143497648842,1.10193263463396,0.80025807495687,1.13092164032323,1.07096898344515,0.836248959876472,0.858383473401331,0.799143501448638,1.02467266412999,0.928988985572707,1.47361431865072,1.07807444254354,1.16202908725662,0.962287184565231,1.37461459730044,1.03847992334178,1.36107614815254,1.57295074367311,1.58273104556865,1.2820362104787,1.13664055076453,24
"225",225,"647_7.9886_134.70319",647,134.70319,7.9886,1.59866369367094,1.31600577077204,1.22999997250736,0.963026621519876,0.868922840028179,1.2141912048411,0.610149532626208,1.15118669860099,1.23436288605117,0.739999983459711,1.03892283622838,1.27337319301465,1.1666267524471,1.82311405068073,0.916005779712736,0.928663708646612,1.1043628889569,0.751124609664273,1.08311406722102,0.926202811652264,0.821471186523467,0.810109565674781,0.792720009376935,0.986005778148114,0.895808747996726,1.46872579445409,0.974497826148254,1.18989038962174,0.939591302688129,1.30689596000623,1.03144583132367,1.36470946156926,1.54173030047068,1.63239876268359,1.2150414313707,1.11168749286739,20
"226",226,"647_7.9902_134.65965",647,134.65965,7.9902,1.5960572574896,1.33617268307122,1.22692905922998,0.96391992425264,0.877924405500487,1.18868077227151,0.610902666079962,1.15824826192452,1.24827914615715,0.743070896737086,1.05006174901925,1.26780897701314,1.1712574024898,1.80260070434726,0.935239126053105,0.924853491105525,1.11213732250813,0.73976065430307,1.06260072088755,0.937955290403672,0.791366059318488,0.822168215234422,0.798518485372075,1.00216821121111,0.922252746525125,1.48614179347417,0.95356517554935,1.17689817410328,0.939243605289295,1.29344974817959,1.04117287186964,1.36575616098528,1.5277780849574,1.59934411366518,1.16628982482236,1.10973067946861,21
"227",227,"647_8.0014_134.5361",647,134.5361,8.0014,1.60354825280073,1.3970152758855,1.19443814828618,0.969439924053282,0.923830065870639,1.12560983404276,0.606451697801921,1.18556179851668,1.28722082945835,0.754719955991671,1.0950017462628,1.24637897821616,1.16805914280089,1.7208171425956,0.981329179216433,0.931940810260453,1.12410831779509,0.777780895123266,1.00283069501707,1.01773285557387,0.821401888073354,0.838392523708594,0.834159899938003,1.02882829278575,0.988622742565654,1.53556179069357,0.967220836610906,1.13999997451901,1.03173525691112,1.25645522474921,1.05561337708331,1.3646683666962,1.5035482550359,1.59867076311607,1.02156442394824,1.11715026177155,23
