"","Name.long","Name.lat","layer","BO_ph","BO_calcite","BO2_salinitymean_ss"
"222",134.66043,7.815,8.21000003814697,8.21000003814697,0.0496950000524521,33.8246612548828
"223",134.50802,7.8602,8.20899963378906,8.20899963378906,0.00401500007137656,33.8131675720215
"224",134.68135,7.8788,8.20899963378906,8.20899963378906,0.000112000001536217,33.8308219909668
"225",134.70319,7.9886,8.20800018310547,8.20800018310547,0.0350290015339851,33.829906463623
"226",134.65965,7.9902,8.20800018310547,8.20800018310547,0.0400450006127357,33.8248596191406
"227",134.5361,8.0014,8.20699977874756,8.20699977874756,9.69999964581802e-05,33.8214378356934
"228",134.6863,8.0421,8.20699977874756,8.20699977874756,8.29999989946373e-05,33.8304748535156
"229",73.15,-0.57,8.21300029754639,8.21300029754639,7.20000025467016e-05,34.9677963256836
"230",146.51,-18.61,8.45499992370605,8.45499992370605,0.00130100001115352,35.2354011535645
"231",113.69,-22.74,NA,NA,NA,NA
"232",151.91,-23.44,8.40999984741211,8.40999984741211,0.0327919982373714,35.4493179321289
"233",55.49,-4.63,8.19900035858154,8.19900035858154,0.000236000007134862,35.2518768310547
"234",150.54,-5.16,8.29800033569336,8.29800033569336,0.000134999994770624,34.0447425842285
"235",166.79,11.34,8.27200031280518,8.27200031280518,8.29999989946373e-05,34.3998565673828
"236",128.06,26.74,8.24400043487549,8.24400043487549,0.000958000018727034,34.494441986084
"237",171.68,7.08,8.25699996948242,8.25699996948242,0.000417000002926216,34.1781311035156
"238",171.19,7.11,8.25899982452393,8.25899982452393,0.00017699999443721,34.1738777160645
"239",151.73,7.42,8.1879997253418,8.1879997253418,0.000188000005437061,33.9816131591797
"240",144.6767,13.2511,8.2180004119873,8.2180004119873,0.0022579999640584,34.3513603210449
"241",144.6494,13.3785,8.2189998626709,8.2189998626709,0.00221799989230931,34.3517150878906
"242",144.6472,13.4646,8.2209997177124,8.2209997177124,7.10000022081658e-05,34.3579711914062
"243",144.7402,13.4803,8.2209997177124,8.2209997177124,4.99999987368938e-05,34.3635139465332
"244",144.7949,13.5094,8.22299957275391,8.22299957275391,7.50000035623088e-05,34.3716316223145
"245",144.8192,13.548,8.22299957275391,8.22299957275391,7.50000035623088e-05,34.3716316223145
"246",145.751,15.1778,8.24699974060059,8.24699974060059,6.39999998384155e-05,34.5787124633789
"247",123.83,24.269,8.22700023651123,8.22700023651123,0.000433000008342788,34.4756393432617
"248",124.016,24.301,8.22700023651123,8.22700023651123,0.00328899989835918,34.4805564880371
"249",123.696,24.332,8.22799968719482,8.22799968719482,7.50000035623088e-05,34.4731521606445
"250",124.094,24.342,8.22599983215332,8.22599983215332,0.00194300001021475,34.4772148132324
"251",123.79,24.431,8.22799968719482,8.22799968719482,0.000155000001541339,34.465015411377
"252",124.326,24.609,8.22599983215332,8.22599983215332,0.000333000003593042,34.4650077819824
"253",125.342,24.719,8.22299957275391,8.22299957275391,6.09999988228083e-05,34.4893341064453
"254",125.233,24.932,8.22299957275391,8.22299957275391,9.40000027185306e-05,34.4749412536621
"255",127.575,26.267,8.23900032043457,8.23900032043457,0.00239900010637939,34.5182838439941
"256",127.744,26.296,8.23999977111816,8.23999977111816,0.000142000004416332,34.5194320678711
"257",126.877,26.356,8.23400020599365,8.23400020599365,0.000150000007124618,34.4625358581543
"258",127.773,26.444,8.24100017547607,8.24100017547607,0.000258999993093312,34.5031967163086
"259",127.864,26.632,8.24199962615967,8.24199962615967,0.000213000006624497,34.4957580566406
"260",129.404,28.374,8.2480001449585,8.2480001449585,6.90000015310943e-05,34.5216636657715
"261",129.716,28.474,8.2480001449585,8.2480001449585,9.20000020414591e-05,34.5261459350586
"262",127.32,26.15,8.23600006103516,8.23600006103516,7.89999976404943e-05,34.5121269226074
"263",142.16,26.61,8.25100040435791,8.25100040435791,5.50000004295725e-05,34.7834892272949
"264",127.86,26.65,8.24199962615967,8.24199962615967,0.000213000006624497,34.4957580566406
"265",142.11,26.7,8.25100040435791,8.25100040435791,7.50000035623088e-05,34.7810363769531
"266",128.29,26.86,8.24600028991699,8.24600028991699,7.5999996624887e-05,34.4991645812988
"267",142.18,27.05,8.25,8.25,4.99999987368938e-05,34.7717704772949
"268",-169.53,16.73,8.2209997177124,8.2209997177124,0.00161399994976819,34.823657989502
"269",-166.8,23.44,8.24300003051758,8.24300003051758,5.2999999752501e-05,35.3211212158203
"270",123.24,-12.37,8.21300029754639,8.21300029754639,8.60000000102445e-05,34.0019912719727
"271",121.89,-14.04,8.22399997711182,8.22399997711182,0.00990100018680096,34.4071044921875
"272",119.17,-17.33,8.24899959564209,8.24899959564209,5.7000001106644e-05,34.768383026123
"273",115.5,-20.45,8.27299976348877,8.27299976348877,0.0080570001155138,34.6316795349121
"274",116.53,-20.56,8.27600002288818,8.27600002288818,0.00295399990864098,34.1663360595703
"275",113.69,-22.74,NA,NA,NA,NA
"276",143.042,-11.462,8.30500030517578,8.30500030517578,0.00596099998801947,34.9012908935547
"277",144,-11.783,8.33399963378906,8.33399963378906,0.00293199997395277,34.8068809509277
"278",143.785,-12.5,8.3430004119873,8.3430004119873,0.00211900006979704,34.9034233093262
"279",143.511,-12.585,8.33899974822998,8.33899974822998,0.00277199991978705,34.9628295898438
"280",143.972,-13.436,8.36400032043457,8.36400032043457,0.00211200001649559,34.9085998535156
